,index,0,1,2,3,4,5,6,7
297,297,          0.00,      64328.00,      64328.00,      64328.00,          0.00,          0.00,          0.00,       2328.00
298,298,          0.00,       2724.60,       2724.60,       1362.60,       1362.00,          0.00,          0.00,       1324.60
299,299,        916.88,       3869.95,       4786.83,       4786.83,          0.00,          0.00,          0.00,        169.95
300,300,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        800.00,          0.00
301,301,          0.00,        963.60,        963.60,        963.60,          0.00,          0.00,          0.00,        463.60
302,302,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       3500.00,          0.00
303,303,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        900.00,          0.00
304,304,          0.00,       5385.25,       5385.25,       5383.57,          1.68,          0.00,          0.00,        385.25
305,305,          0.00,          0.00,          0.00,          0.00,          0.00,        500.00,        500.00,          0.00
306,306,          0.00,       1134.30,       1134.30,       1134.30,          0.00,          0.00,          0.00,       1134.30
307,307,          0.00,        362.82,        362.82,        362.82,          0.00,          0.00,          0.00,        362.82
308,308,          0.00,        887.18,        887.18,        887.18,          0.00,          0.00,         12.82,          0.00
309,309,        340.03,         45.94,        385.97,        385.97,          0.00,          0.00,        154.06,          0.00
310,310,          0.00,         35.91,         35.91,         35.91,          0.00,          0.00,          0.00,         35.91
311,311,          0.00,        105.82,        105.82,        105.82,          0.00,          0.00,         94.18,          0.00
312,312,          0.00,         50.43,         50.43,         50.43,          0.00,          0.00,        149.57,          0.00
313,313,          0.00,         13.40,         13.40,         13.40,          0.00,          0.00,          0.00,         13.40
314,314,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
315,315,          0.00,     188172.96,     188172.96,     188172.96,          0.00,          0.00,      10627.04,          0.00
316,316,          0.00,      17142.12,      17142.12,      17142.12,          0.00,          0.00,       1957.88,          0.00
317,317,          0.00,      71455.73,      71455.73,      71455.73,          0.00,          0.00,          0.00,      23655.73
318,318,          0.00,       4309.32,       4309.32,       4309.32,          0.00,          0.00,          0.00,        609.32
319,319,          0.00,       1020.25,       1020.25,       1020.25,          0.00,          0.00,          0.00,       1020.25
320,320,          0.00,         94.14,         94.14,         94.14,          0.00,          0.00,        105.86,          0.00
321,321,          0.00,       9261.49,       9261.49,       9261.49,          0.00,          0.00,       3538.51,          0.00
322,322,          0.00,      21410.57,      21410.57,      21410.57,          0.00,          0.00,          0.00,        410.57
323,323,          0.00,       6270.06,       6270.06,       6270.06,          0.00,          0.00,         29.94,          0.00
324,324,          0.00,       1020.97,       1020.97,       1020.97,          0.00,          0.00,         79.03,          0.00
325,325,        222.17,        998.52,       1220.69,       1112.83,        107.86,          0.00,          0.00,        398.52
326,326,         37.96,        157.31,        195.27,        142.05,         53.22,          0.00,          0.00,         57.31
327,327,        232.84,       1250.45,       1483.29,       1128.31,        354.98,          0.00,          0.00,        650.45
328,328,          0.00,          5.55,          5.55,          5.55,          0.00,          0.00,          0.00,          5.55
329,329,        148.19,       1108.63,       1256.82,        906.62,        350.20,          0.00,          0.00,        308.63
330,330,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
331,331,          4.05,          0.00,          4.05,          4.05,          0.00,          0.00,          0.00,          0.00
332,332,          0.00,        437.21,        437.21,        437.21,          0.00,          0.00,          0.00,        337.21
333,333,          0.00,        252.31,        252.31,        230.07,         22.24,          0.00,          0.00,        252.31
334,334,          0.00,         85.86,         85.86,         85.86,          0.00,          0.00,         14.14,          0.00
335,335,         62.62,         57.22,        119.84,        119.84,          0.00,          0.00,         42.78,          0.00
336,336,          0.00,        964.25,        964.25,        749.97,        214.28,          0.00,          0.00,        964.25
337,337,          0.00,      12911.85,      12911.85,      12911.85,          0.00,          0.00,          0.00,        211.85
338,338,          0.00,        289.08,        289.08,        289.08,          0.00,          0.00,        310.92,          0.00
339,339,          0.00,       1127.81,       1127.81,          0.00,       1127.81,          0.00,          0.00,       1127.81
340,340,          0.00,         39.97,         39.97,         39.97,          0.00,          0.00,          0.00,         39.97
341,341,        175.95,       1003.91,       1179.86,        893.30,        286.56,          0.00,          0.00,        603.91
342,342,          0.00,         78.37,         78.37,         78.37,          0.00,          0.00,          0.00,         78.37
343,343,          0.00,        470.00,        470.00,        470.00,          0.00,          0.00,       4530.00,          0.00
344,344,         53.44,        150.70,        204.14,        183.05,         21.09,          0.00,         49.30,          0.00
345,345,          0.00,      27405.00,      27405.00,      27405.00,          0.00,          0.00,          0.00,      27405.00
346,346,          0.00,       2880.00,       2880.00,       2880.00,          0.00,          0.00,        320.00,          0.00
347,347,         75.52,        318.76,        394.28,        394.28,          0.00,          0.00,          0.00,         18.76
348,348,          0.00,       5120.42,       5120.42,       5120.42,          0.00,          0.00,          0.00,       5120.42
349,349,          0.00,       2562.30,       2562.30,       2102.47,        459.83,          0.00,          0.00,       1562.30
350,350,          0.00,        754.00,        754.00,        754.00,          0.00,          0.00,          0.00,        754.00
351,351,          0.00,      34103.27,      34103.27,      34103.27,          0.00,          0.00,          0.00,          3.27
352,352,          0.00,        551.95,        551.95,        533.07,         18.88,          0.00,       1448.05,          0.00
353,353,          0.00,        754.27,        754.27,        754.27,          0.00,          0.00,          0.00,        754.27
